DH	ENA|ORSK01000328|ORSK01000328.1,0,39886,UniRef50_R5R3T7,904,5206
D-	ENA|ORSK01004429|ORSK01004429.1,0,7395,UniRef50_S0FEG1,645,2817
NH	ENA|OGRB01001865|OGRB01001865.1,0,11284,UniRef50_A0A316RPF6,24,3843
DH	ENA|OJKP01002044|OJKP01002044.1,0,10110,UniRef50_A0A0B0BZE8,2295,5946
--	ENA|UANH01001988|UANH01001988.1,0,4693,UniRef50_A0A2I9DYY3,541,2758
DH	ENA|OGSU01001092|OGSU01001092.1,0,6266,UniRef50_A0A2Z6BSQ9,37,3220
-Q	ENA|OGOL01001542|OGOL01001542.1,0,21114,UniRef50_A0A140GR79,2813,5144
-D	ENA|OGEU01000428|OGEU01000428.1,0,26460,UniRef50_A0A140GR79,1833,4719
-E	ERZ986785.73529,0,8988,UniRef50_A0A140GR79,6293,8603
-E	ERZ826146.192,36806,74712,UniRef50_A0A3N0AFK0,49402,51508
RH	ENA|NFCW01000061|NFCW01000061.1,0,45080,UniRef50_F0PZE9,29995,33205
--	ENA|OBKM01000307|OBKM01000307.1,0,24678,UniRef50_A0A509E2L7,10382,12659
DH	ENA|OGXG01002410|OGXG01002410.1,0,8356,UniRef50_A0A0B0BZE8,1091,4742
--	ERZ925180.53425,0,6810,UniRef50_A0A5B9DB16,1983,4191
DH	ENA|UZMP01001170|UZMP01001170.1,0,10944,UniRef50_R5GUN8,1424,5735
-E	ERZ942236.9781,0,21086,UniRef50_A0A4P7WDQ6,4024,6412
DH	ENA|UAKB01000321|UAKB01000321.1,0,21217,UniRef50_A6BJV4,17780,21197
-E	ENA|OHKT01000104|OHKT01000104.1,0,26035,UniRef50_A0A140GR79,10400,13289
--	ENA|OWCJ01000014|OWCJ01000014.1,44475,94846,UniRef50_A0A5C0DSR8,85365,87645
-H	ENA|ODVX01000010|ODVX01000010.1,24055,75023,UniRef50_Q6NKI3,44801,48011
NH	gi|948756011|gb|AZFD01000069.1|,0,29504,UniRef50_UPI0006D0CED5,17484,20760
DH	ENA|ODTR01000748|ODTR01000748.1,0,13484,UniRef50_A0A140GR79,4166,6449
N-	ERZ824504.567,4158,35860,UniRef50_A0A2A4YP33,4211,6737
D-	ENA|OLQE01001390|OLQE01001390.1,0,13305,UniRef50_A0A396Q7C4,6553,9604
--	ENA|OROC01000169|OROC01000169.1,58216,84766,UniRef50_A0A0G3EK96,74661,78036
-N	ERZ964285.138,0,7653,UniRef50_A0A140GR79,1028,3932
-D	ENA|SMAY01000016|SMAY01000016.1,0,33234,UniRef50_J3F2B0,24866,27338
DH	ENA|OWPL01000291|OWPL01000291.1,0,36970,UniRef50_G9S0W2,31857,36159
DH	ENA|ULOH01007887|ULOH01007887.1,0,28454,UniRef50_R6ZCR1,24017,27629
NH	ERZ941022.5178,10529,61806,UniRef50_A0A267LZI1,30577,34720
DH	ERZ827528.833,0,35430,UniRef50_R6TXG4,32160,34686
--	NZ_LVJS01000145.1,3882,30416,UniRef50_A0A1F2PKY0,5263,7267
-Q	gi|948691768|gb|AZEL01000073.1|,0,4883,UniRef50_A0A417JBE8,1691,3800
DH	ENA|OWDL01006442|OWDL01006442.1,0,7059,UniRef50_A0A178N1Y8,140,3440
--	ENA|ORQA01000839|ORQA01000839.1,0,27900,UniRef50_A0A0G3EK96,8676,12045
--	ENA|QZKI01000082|QZKI01000082.1,0,28964,UniRef50_A0A2Z4Y7A9,4838,7196
--	ENA|UOXY01000507|UOXY01000507.1,0,34423,UniRef50_A0A1M4Z2G1,15354,17421
P-	ENA|UOWD01000454|UOWD01000454.1,0,45184,UniRef50_A0A136K614,20410,24064
-S	ENA|USZC01003673|USZC01003673.1,0,22349,UniRef50_A0A140GR79,638,2978
DH	ENA|USZC01007743|USZC01007743.1,0,11015,UniRef50_A0A316RPF6,36,3579
-K	AUXO014710803.1,0,6191,UniRef50_A0A133YY65,3174,5229
D-	ENA|ORBW01004764|ORBW01004764.1,0,24684,UniRef50_A0A396Q7C4,14727,17778
--	ERZ1049782.126,0,14333,UniRef50_A0A125S8I7,12067,14206
--	ENA|LFXL01000041|LFXL01000041.1,0,37273,UniRef50_A0A2S8BM77,19397,21434
--	ENA|OVFL01002958|OVFL01002958.1,0,7600,UniRef50_A0A5B9DB16,2895,5103
-D	ENA|OVFL01005353|OVFL01005353.1,0,4207,UniRef50_A0A140GR79,41,2318
NR	NZ_LOVJ01000020.1,0,47163,UniRef50_A0A168F6Q2,28198,30274
DH	NZ_JVJW01000094.1,0,8072,UniRef50_A0A096BCZ5,600,3867
K-	ENA|LFSV01000192|LFSV01000192.1,0,26133,UniRef50_A0A101I188,140,2525
DH	ENA|OVTK01002424|OVTK01002424.1,0,6713,UniRef50_S0FEG1,2949,6666
--	ENA|RHKN01000031|RHKN01000031.1,0,43118,UniRef50_A0A2N2YJI8,8137,10423
-L	NZ_NUWD01000073.1,0,8519,UniRef50_Q2RX87,25,2683
--	ENA|PWWM01000098|PWWM01000098.1,0,12863,UniRef50_A0A1J5PDH9,2619,4998
--	ENA|WNGF01000374|WNGF01000374.1,0,37738,UniRef50_A0A2N2YJI8,9389,11498
--	ENA|MYFG01000458|MYFG01000458.1,0,29530,UniRef50_A0A140GR79,19522,21832
-S	ENA|NUZT01000012|NUZT01000012.1,0,32367,UniRef50_A0A140GR79,4359,6870
-L	NZ_NUJQ01000083.1,0,9453,UniRef50_Q2RX87,2273,4931
-L	ENA|NVBR01000033|NVBR01000033.1,16112,47699,UniRef50_Q2RX87,43874,46532
DH	NZ_NCSN01000028.1,0,25345,UniRef50_A0A510WL16,350,4037
DH	NZ_QSTF01000062.1,0,22946,UniRef50_S0FEG1,21,3714
DH	ENA|ULMT01023308|ULMT01023308.1,0,5714,UniRef50_R5GUN8,767,5078
S-	NW_017353147.1,4230993,4283863,UniRef50_B1GZM3,4235087,4237481
--	NZ_MTPT01000047.1,0,16737,UniRef50_A0A2G1YQR5,2271,4611
-H	ENA|SRIN01000027|SRIN01000027.1,5704,50295,UniRef50_A0A125S8L9,36436,38620
--	NZ_LMDJ01000036.1,301023,328977,UniRef50_Q99ZW2,312868,315586
D-	ENA|NKKY01000261|NKKY01000261.1,0,4004,UniRef50_A0A4R6CQE3,1343,3917
D-	ENA|MRAZ01000030|MRAZ01000030.1,0,25429,UniRef50_A0A125S8L1,9705,11820
DH	ENA|RWGX01000003|RWGX01000003.1,34958,85473,UniRef50_X5KBF9,40361,44744
-H	ENA|PWKJ01000064|PWKJ01000064.1,0,49175,UniRef50_A0A1Q9NZT8,3467,5480
D-	ENA|NKLJ01000107|NKLJ01000107.1,0,18607,UniRef50_A0A4R6CQE3,16015,18499
-L	NZ_NTZB01000034.1,0,15385,UniRef50_Q2RX87,1149,3807
-L	ENA|NUGF01000097|NUGF01000097.1,0,20919,UniRef50_Q2RX87,11555,13781
DH	ENA|WVEP01000005|WVEP01000005.1,3962,54804,UniRef50_A0A430B1W0,4412,7844
-L	ENA|NUWS01000040|NUWS01000040.1,0,16255,UniRef50_Q2RX87,2195,4853
D-	ENA|NKLI01000239|NKLI01000239.1,0,4159,UniRef50_A0A4R6CQE3,405,2889
-L	NZ_NFCI01000088.1,0,18417,UniRef50_Q2RX87,14095,16753
-L	NZ_NFCI01000099.1,0,6533,UniRef50_Q2RX87,1126,3784
-L	NZ_NFCI01000132.1,0,6539,UniRef50_Q2RX87,2755,5413
DH	ENA|LTJW01000003|LTJW01000003.1,15016,65963,UniRef50_C9X1G5,15486,17580
--	ENA|MGBT01000056|MGBT01000056.1,0,30719,UniRef50_A0A2N2YJI8,12575,14684
-N	ENA|OVMZ01000905|OVMZ01000905.1,0,23471,UniRef50_A0A355TRL9,13380,16215
--	ERZ1192858.10,2691,52622,UniRef50_A0A5B9DB16,21290,23549
-D	ENA|UPFC01003825|UPFC01003825.1,0,11446,UniRef50_A0A140GR79,1892,4778
--	ERZ898462.1175,0,27776,UniRef50_A0A2H6JTC4,74,2318
DH	ERZ898462.4113,0,13094,UniRef50_A0A373LXW0,709,4780
L-	ENA|UPEA01003519|UPEA01003519.1,0,9693,UniRef50_A0A2H6EJA1,6101,8360
RN	ERZ922476.2917,0,16173,UniRef50_A0A1S1V9T5,9553,12427
N-	ERZ926635.8316,0,6839,UniRef50_A0A0F4LLE0,1294,3685
-S	ENA|OWDL01001908|OWDL01001908.1,0,17555,UniRef50_A0A140GR79,7437,9777
DH	ENA|UPEM01000015|UPEM01000015.1,15829,57371,UniRef50_C9X1G5,16295,19541
-N	ERZ961190.2907,0,15790,UniRef50_A0A140GR79,11358,14253
DH	ENA|UPEO01001472|UPEO01001472.1,0,26775,UniRef50_R5YGP2,2942,6428
DH	ENA|OVYY01001000|OVYY01001000.1,0,19959,UniRef50_A0A3D4E0Y5,16709,19946
--	ENA|UPOX01000057|UPOX01000057.1,71808,122179,UniRef50_A0A5C0DSR8,111777,114057
-Q	ENA|OOFT01000086|OOFT01000086.1,0,9287,UniRef50_A0A5B9DB16,1985,5849
DH	ENA|OVZM01000613|OVZM01000613.1,0,27788,UniRef50_A8REH9,39,3399
-E	ENA|OGUM01001364|OGUM01001364.1,0,17940,UniRef50_A0A4P7WDQ6,14253,16644
DH	ERZ970518.3,3413,54159,UniRef50_S0FEG1,16291,20794
-H	ENA|UPBU01002510|UPBU01002510.1,0,9552,UniRef50_Q6NKI3,5270,8480
-H	ERZ943871.19976,49072,83420,UniRef50_A0A095ZV18,76977,80403
D-	ENA|OGQA01001535|OGQA01001535.1,0,10927,UniRef50_R7D1C6,15,2694
DH	ENA|OVZW01002121|OVZW01002121.1,0,20296,UniRef50_A0A0B0BZE8,1872,4224
--	ENA|OAUU01001156|OAUU01001156.1,0,10473,UniRef50_A0A2H6EJA1,2140,4396
N-	ERZ943079.16337,0,6547,UniRef50_A0A0F4LLE0,3184,5578
DH	ERZ1026805.1078,0,15897,UniRef50_R5GUN8,10326,14739
DH	ERZ926037.63496,0,18043,UniRef50_A6BJV4,120,3423
--	ENA|OIYH01007793|OIYH01007793.1,0,4276,UniRef50_A0A5B9DB16,1699,3907
-S	ERZ951551.142,0,8277,UniRef50_A0A140GR79,505,2830
DH	ERZ872334.71,0,8676,UniRef50_A0A3D4E0Y5,13,3250
I-	ERZ926446.4426,0,41381,UniRef50_A0A2R3MXW7,883,3418
DH	ERZ950523.8478,3460,35902,UniRef50_A6BJV4,3513,7653
DH	ENA|OIZU01003773|OIZU01003773.1,0,5643,UniRef50_A6BJV4,1469,5588
DH	ENA|OWBT01001671|OWBT01001671.1,0,19323,UniRef50_A0A2T3G373,1195,3904
--	ENA|UXLM01001689|UXLM01001689.1,0,13581,UniRef50_A0A0G3EK96,2352,5721
--	ENA|UZKE01002092|UZKE01002092.1,0,7256,UniRef50_A0A5B9DB16,805,3013
--	ENA|UXRR01001737|UXRR01001737.1,0,20384,UniRef50_A0A5B9DB16,17079,19338
-E	ERZ926260.18227,0,13955,UniRef50_A0A140GR79,4252,7177
DH	ENA|OGQI01002582|OGQI01002582.1,0,10823,UniRef50_J0DFD8,16,4183
-E	ERZ925165.28932,0,21791,UniRef50_A0A140GR79,1595,4484
-H	NZ_EQ973329.1,584694,635662,UniRef50_Q6NKI3,611705,614915
-H	NZ_ANAY01000003.1,195274,246890,UniRef50_A0A140GR79,209784,212055
-R	AAGWCG010000033.1,0,4604,UniRef50_A0A1G9IV55,1739,3941
-R	AAGDBN010000062.1,0,4469,UniRef50_A0A0R2KGU9,545,2678
-H	Ga0210019_1018820,0,4511,UniRef50_A0A1G7DPY2,972,3483
ES	Ga0007810_1001906,0,6007,UniRef50_A0A1F2PKY0,1462,5419
--	ENA|OGJT01000068|OGJT01000068.1,17758,68765,UniRef50_A0A5B9DB16,23336,25640
--	ENA|ORFG01000379|ORFG01000379.1,0,25839,UniRef50_A0A494YSV9,6504,8550
DH	ENA|OLNP01003239|OLNP01003239.1,0,10963,UniRef50_R7EW40,1103,3770
